# N = 423, version = 1
# 100 facet sizes: [16, 16, 16, 16, 9, 9]
# 111 facet sizes: [27, 30, 30, 27, 30, 33, 33, 30]
# 100 hollow sites: [9, 9, 9, 9, 4, 4]
# 111 hollow sites: [18, 21, 21, 18, 21, 24, 24, 21]
# edges: [4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 3, 3, 4, 4, 5, 4]
# x,          y,          z
  -0.936170212765958   -0.936170212765958   -4.152371736329378
   0.063829787234042   -0.936170212765958   -4.152371736329378
   1.063829787234042   -0.936170212765958   -4.152371736329378
  -0.936170212765958    0.063829787234042   -4.152371736329378
   0.063829787234042    0.063829787234042   -4.152371736329378
   1.063829787234042    0.063829787234042   -4.152371736329378
  -0.936170212765958    1.063829787234042   -4.152371736329378
   0.063829787234042    1.063829787234042   -4.152371736329378
   1.063829787234042    1.063829787234042   -4.152371736329378
  -1.436170212765958   -1.436170212765958   -3.445264955142825
  -0.436170212765958   -1.436170212765958   -3.445264955142825
   0.563829787234042   -1.436170212765958   -3.445264955142825
   1.563829787234042   -1.436170212765958   -3.445264955142825
  -1.436170212765958   -0.436170212765958   -3.445264955142825
  -0.436170212765958   -0.436170212765958   -3.445264955142825
   0.563829787234042   -0.436170212765958   -3.445264955142825
   1.563829787234042   -0.436170212765958   -3.445264955142825
  -1.436170212765958    0.563829787234042   -3.445264955142825
  -0.436170212765958    0.563829787234042   -3.445264955142825
   0.563829787234042    0.563829787234042   -3.445264955142825
   1.563829787234042    0.563829787234042   -3.445264955142825
  -1.436170212765958    1.563829787234042   -3.445264955142825
  -0.436170212765958    1.563829787234042   -3.445264955142825
   0.563829787234042    1.563829787234042   -3.445264955142825
   1.563829787234042    1.563829787234042   -3.445264955142825
  -1.936170212765958   -1.936170212765958   -2.738158173956279
  -0.936170212765958   -1.936170212765958   -2.738158173956279
   0.063829787234042   -1.936170212765958   -2.738158173956279
   1.063829787234042   -1.936170212765958   -2.738158173956279
   2.063829787234042   -1.936170212765958   -2.738158173956279
  -1.936170212765958   -0.936170212765958   -2.738158173956279
  -0.936170212765958   -0.936170212765958   -2.738158173956279
   0.063829787234042   -0.936170212765958   -2.738158173956279
   1.063829787234042   -0.936170212765958   -2.738158173956279
   2.063829787234042   -0.936170212765958   -2.738158173956279
  -1.936170212765958    0.063829787234042   -2.738158173956279
  -0.936170212765958    0.063829787234042   -2.738158173956279
   0.063829787234042    0.063829787234042   -2.738158173956279
   1.063829787234042    0.063829787234042   -2.738158173956279
   2.063829787234042    0.063829787234042   -2.738158173956279
  -1.936170212765958    1.063829787234042   -2.738158173956279
  -0.936170212765958    1.063829787234042   -2.738158173956279
   0.063829787234042    1.063829787234042   -2.738158173956279
   1.063829787234042    1.063829787234042   -2.738158173956279
   2.063829787234042    1.063829787234042   -2.738158173956279
  -1.936170212765958    2.063829787234042   -2.738158173956279
  -0.936170212765958    2.063829787234042   -2.738158173956279
   0.063829787234042    2.063829787234042   -2.738158173956279
   1.063829787234042    2.063829787234042   -2.738158173956279
   2.063829787234042    2.063829787234042   -2.738158173956279
  -2.436170212765958   -2.436170212765958   -2.031051392769733
  -1.436170212765958   -2.436170212765958   -2.031051392769733
  -0.436170212765958   -2.436170212765958   -2.031051392769733
   0.563829787234042   -2.436170212765958   -2.031051392769733
   1.563829787234042   -2.436170212765958   -2.031051392769733
   2.563829787234042   -2.436170212765958   -2.031051392769733
  -2.436170212765958   -1.436170212765958   -2.031051392769733
  -1.436170212765958   -1.436170212765958   -2.031051392769733
  -0.436170212765958   -1.436170212765958   -2.031051392769733
   0.563829787234042   -1.436170212765958   -2.031051392769733
   1.563829787234042   -1.436170212765958   -2.031051392769733
   2.563829787234042   -1.436170212765958   -2.031051392769733
  -2.436170212765958   -0.436170212765958   -2.031051392769733
  -1.436170212765958   -0.436170212765958   -2.031051392769733
  -0.436170212765958   -0.436170212765958   -2.031051392769733
   0.563829787234042   -0.436170212765958   -2.031051392769733
   1.563829787234042   -0.436170212765958   -2.031051392769733
   2.563829787234042   -0.436170212765958   -2.031051392769733
  -2.436170212765958    0.563829787234042   -2.031051392769733
  -1.436170212765958    0.563829787234042   -2.031051392769733
  -0.436170212765958    0.563829787234042   -2.031051392769733
   0.563829787234042    0.563829787234042   -2.031051392769733
   1.563829787234042    0.563829787234042   -2.031051392769733
   2.563829787234042    0.563829787234042   -2.031051392769733
  -2.436170212765958    1.563829787234042   -2.031051392769733
  -1.436170212765958    1.563829787234042   -2.031051392769733
  -0.436170212765958    1.563829787234042   -2.031051392769733
   0.563829787234042    1.563829787234042   -2.031051392769733
   1.563829787234042    1.563829787234042   -2.031051392769733
   2.563829787234042    1.563829787234042   -2.031051392769733
  -2.436170212765958    2.563829787234042   -2.031051392769733
  -1.436170212765958    2.563829787234042   -2.031051392769733
  -0.436170212765958    2.563829787234042   -2.031051392769733
   0.563829787234042    2.563829787234042   -2.031051392769733
   1.563829787234042    2.563829787234042   -2.031051392769733
   2.563829787234042    2.563829787234042   -2.031051392769733
  -2.936170212765958   -2.936170212765958   -1.323944611583187
  -1.936170212765958   -2.936170212765958   -1.323944611583187
  -0.936170212765958   -2.936170212765958   -1.323944611583187
   0.063829787234042   -2.936170212765958   -1.323944611583187
   1.063829787234042   -2.936170212765958   -1.323944611583187
   2.063829787234042   -2.936170212765958   -1.323944611583187
  -2.936170212765958   -1.936170212765958   -1.323944611583187
  -1.936170212765958   -1.936170212765958   -1.323944611583187
  -0.936170212765958   -1.936170212765958   -1.323944611583187
   0.063829787234042   -1.936170212765958   -1.323944611583187
   1.063829787234042   -1.936170212765958   -1.323944611583187
   2.063829787234042   -1.936170212765958   -1.323944611583187
   3.063829787234042   -1.936170212765958   -1.323944611583187
  -2.936170212765958   -0.936170212765958   -1.323944611583187
  -1.936170212765958   -0.936170212765958   -1.323944611583187
  -0.936170212765958   -0.936170212765958   -1.323944611583187
   0.063829787234042   -0.936170212765958   -1.323944611583187
   1.063829787234042   -0.936170212765958   -1.323944611583187
   2.063829787234042   -0.936170212765958   -1.323944611583187
   3.063829787234042   -0.936170212765958   -1.323944611583187
  -2.936170212765958    0.063829787234042   -1.323944611583187
  -1.936170212765958    0.063829787234042   -1.323944611583187
  -0.936170212765958    0.063829787234042   -1.323944611583187
   0.063829787234042    0.063829787234042   -1.323944611583187
   1.063829787234042    0.063829787234042   -1.323944611583187
   2.063829787234042    0.063829787234042   -1.323944611583187
   3.063829787234042    0.063829787234042   -1.323944611583187
  -2.936170212765958    1.063829787234042   -1.323944611583187
  -1.936170212765958    1.063829787234042   -1.323944611583187
  -0.936170212765958    1.063829787234042   -1.323944611583187
   0.063829787234042    1.063829787234042   -1.323944611583187
   1.063829787234042    1.063829787234042   -1.323944611583187
   2.063829787234042    1.063829787234042   -1.323944611583187
   3.063829787234042    1.063829787234042   -1.323944611583187
  -2.936170212765958    2.063829787234042   -1.323944611583187
  -1.936170212765958    2.063829787234042   -1.323944611583187
  -0.936170212765958    2.063829787234042   -1.323944611583187
   0.063829787234042    2.063829787234042   -1.323944611583187
   1.063829787234042    2.063829787234042   -1.323944611583187
   2.063829787234042    2.063829787234042   -1.323944611583187
   3.063829787234042    2.063829787234042   -1.323944611583187
  -1.936170212765958    3.063829787234042   -1.323944611583187
  -0.936170212765958    3.063829787234042   -1.323944611583187
   0.063829787234042    3.063829787234042   -1.323944611583187
   1.063829787234042    3.063829787234042   -1.323944611583187
   2.063829787234042    3.063829787234042   -1.323944611583187
  -2.436170212765958   -3.436170212765958   -0.616837830396641
  -1.436170212765958   -3.436170212765958   -0.616837830396641
  -0.436170212765958   -3.436170212765958   -0.616837830396641
   0.563829787234042   -3.436170212765958   -0.616837830396641
   1.563829787234042   -3.436170212765958   -0.616837830396641
  -3.436170212765958   -2.436170212765958   -0.616837830396641
  -2.436170212765958   -2.436170212765958   -0.616837830396641
  -1.436170212765958   -2.436170212765958   -0.616837830396641
  -0.436170212765958   -2.436170212765958   -0.616837830396641
   0.563829787234042   -2.436170212765958   -0.616837830396641
   1.563829787234042   -2.436170212765958   -0.616837830396641
   2.563829787234042   -2.436170212765958   -0.616837830396641
  -3.436170212765958   -1.436170212765958   -0.616837830396641
  -2.436170212765958   -1.436170212765958   -0.616837830396641
  -1.436170212765958   -1.436170212765958   -0.616837830396641
  -0.436170212765958   -1.436170212765958   -0.616837830396641
   0.563829787234042   -1.436170212765958   -0.616837830396641
   1.563829787234042   -1.436170212765958   -0.616837830396641
   2.563829787234042   -1.436170212765958   -0.616837830396641
   3.563829787234042   -1.436170212765958   -0.616837830396641
  -3.436170212765958   -0.436170212765958   -0.616837830396641
  -2.436170212765958   -0.436170212765958   -0.616837830396641
  -1.436170212765958   -0.436170212765958   -0.616837830396641
  -0.436170212765958   -0.436170212765958   -0.616837830396641
   0.563829787234042   -0.436170212765958   -0.616837830396641
   1.563829787234042   -0.436170212765958   -0.616837830396641
   2.563829787234042   -0.436170212765958   -0.616837830396641
   3.563829787234042   -0.436170212765958   -0.616837830396641
  -3.436170212765958    0.563829787234042   -0.616837830396641
  -2.436170212765958    0.563829787234042   -0.616837830396641
  -1.436170212765958    0.563829787234042   -0.616837830396641
  -0.436170212765958    0.563829787234042   -0.616837830396641
   0.563829787234042    0.563829787234042   -0.616837830396641
   1.563829787234042    0.563829787234042   -0.616837830396641
   2.563829787234042    0.563829787234042   -0.616837830396641
   3.563829787234042    0.563829787234042   -0.616837830396641
  -3.436170212765958    1.563829787234042   -0.616837830396641
  -2.436170212765958    1.563829787234042   -0.616837830396641
  -1.436170212765958    1.563829787234042   -0.616837830396641
  -0.436170212765958    1.563829787234042   -0.616837830396641
   0.563829787234042    1.563829787234042   -0.616837830396641
   1.563829787234042    1.563829787234042   -0.616837830396641
   2.563829787234042    1.563829787234042   -0.616837830396641
   3.563829787234042    1.563829787234042   -0.616837830396641
  -2.436170212765958    2.563829787234042   -0.616837830396641
  -1.436170212765958    2.563829787234042   -0.616837830396641
  -0.436170212765958    2.563829787234042   -0.616837830396641
   0.563829787234042    2.563829787234042   -0.616837830396641
   1.563829787234042    2.563829787234042   -0.616837830396641
   2.563829787234042    2.563829787234042   -0.616837830396641
  -1.436170212765958    3.563829787234042   -0.616837830396641
  -0.436170212765958    3.563829787234042   -0.616837830396641
   0.563829787234042    3.563829787234042   -0.616837830396641
   1.563829787234042    3.563829787234042   -0.616837830396641
  -1.936170212765958   -3.936170212765958    0.090268950789905
  -0.936170212765958   -3.936170212765958    0.090268950789905
   0.063829787234042   -3.936170212765958    0.090268950789905
   1.063829787234042   -3.936170212765958    0.090268950789905
  -2.936170212765958   -2.936170212765958    0.090268950789905
  -1.936170212765958   -2.936170212765958    0.090268950789905
  -0.936170212765958   -2.936170212765958    0.090268950789905
   0.063829787234042   -2.936170212765958    0.090268950789905
   1.063829787234042   -2.936170212765958    0.090268950789905
   2.063829787234042   -2.936170212765958    0.090268950789905
  -3.936170212765958   -1.936170212765958    0.090268950789905
  -2.936170212765958   -1.936170212765958    0.090268950789905
  -1.936170212765958   -1.936170212765958    0.090268950789905
  -0.936170212765958   -1.936170212765958    0.090268950789905
   0.063829787234042   -1.936170212765958    0.090268950789905
   1.063829787234042   -1.936170212765958    0.090268950789905
   2.063829787234042   -1.936170212765958    0.090268950789905
   3.063829787234042   -1.936170212765958    0.090268950789905
  -3.936170212765958   -0.936170212765958    0.090268950789905
  -2.936170212765958   -0.936170212765958    0.090268950789905
  -1.936170212765958   -0.936170212765958    0.090268950789905
  -0.936170212765958   -0.936170212765958    0.090268950789905
   0.063829787234042   -0.936170212765958    0.090268950789905
   1.063829787234042   -0.936170212765958    0.090268950789905
   2.063829787234042   -0.936170212765958    0.090268950789905
   3.063829787234042   -0.936170212765958    0.090268950789905
   4.063829787234042   -0.936170212765958    0.090268950789905
  -3.936170212765958    0.063829787234042    0.090268950789905
  -2.936170212765958    0.063829787234042    0.090268950789905
