# N = 525, version = 1
# 100 facet sizes: [16, 9, 12, 9, 12, 9]
# 111 facet sizes: [33, 33, 40, 40, 43, 43, 36, 36]
# 100 hollow sites: [9, 4, 6, 4, 6, 4]
# 111 hollow sites: [24, 24, 30, 30, 33, 33, 27, 27]
# edges: [4, 4, 4, 4, 3, 3, 3, 3, 3, 4, 3, 4, 3, 3, 3, 3, 3, 4, 3, 4, 3, 3, 3, 3, 5, 4, 4, 5, 4, 5, 5, 5, 5, 6, 5, 5]
# x,          y,          z
  -0.754285714285714   -1.245714285714286   -4.517402179237365
   0.245714285714286   -1.245714285714286   -4.517402179237365
   1.245714285714286   -1.245714285714286   -4.517402179237365
  -0.754285714285714   -0.245714285714286   -4.517402179237365
   0.245714285714286   -0.245714285714286   -4.517402179237365
   1.245714285714286   -0.245714285714286   -4.517402179237365
  -0.754285714285714    0.754285714285714   -4.517402179237365
   0.245714285714286    0.754285714285714   -4.517402179237365
   1.245714285714286    0.754285714285714   -4.517402179237365
  -1.254285714285714   -1.745714285714286   -3.810295398050812
  -0.254285714285714   -1.745714285714286   -3.810295398050812
   0.745714285714286   -1.745714285714286   -3.810295398050812
   1.745714285714286   -1.745714285714286   -3.810295398050812
  -1.254285714285714   -0.745714285714286   -3.810295398050812
  -0.254285714285714   -0.745714285714286   -3.810295398050812
   0.745714285714286   -0.745714285714286   -3.810295398050812
   1.745714285714286   -0.745714285714286   -3.810295398050812
  -1.254285714285714    0.254285714285714   -3.810295398050812
  -0.254285714285714    0.254285714285714   -3.810295398050812
   0.745714285714286    0.254285714285714   -3.810295398050812
   1.745714285714286    0.254285714285714   -3.810295398050812
  -1.254285714285714    1.254285714285714   -3.810295398050812
  -0.254285714285714    1.254285714285714   -3.810295398050812
   0.745714285714286    1.254285714285714   -3.810295398050812
   1.745714285714286    1.254285714285714   -3.810295398050812
  -1.754285714285714   -2.245714285714286   -3.103188616864266
  -0.754285714285714   -2.245714285714286   -3.103188616864266
   0.245714285714286   -2.245714285714286   -3.103188616864266
   1.245714285714286   -2.245714285714286   -3.103188616864266
   2.245714285714286   -2.245714285714286   -3.103188616864266
  -1.754285714285714   -1.245714285714286   -3.103188616864266
  -0.754285714285714   -1.245714285714286   -3.103188616864266
   0.245714285714286   -1.245714285714286   -3.103188616864266
   1.245714285714286   -1.245714285714286   -3.103188616864266
   2.245714285714286   -1.245714285714286   -3.103188616864266
  -1.754285714285714   -0.245714285714286   -3.103188616864266
  -0.754285714285714   -0.245714285714286   -3.103188616864266
   0.245714285714286   -0.245714285714286   -3.103188616864266
   1.245714285714286   -0.245714285714286   -3.103188616864266
   2.245714285714286   -0.245714285714286   -3.103188616864266
  -1.754285714285714    0.754285714285714   -3.103188616864266
  -0.754285714285714    0.754285714285714   -3.103188616864266
   0.245714285714286    0.754285714285714   -3.103188616864266
   1.245714285714286    0.754285714285714   -3.103188616864266
   2.245714285714286    0.754285714285714   -3.103188616864266
  -1.754285714285714    1.754285714285714   -3.103188616864266
  -0.754285714285714    1.754285714285714   -3.103188616864266
   0.245714285714286    1.754285714285714   -3.103188616864266
   1.245714285714286    1.754285714285714   -3.103188616864266
   2.245714285714286    1.754285714285714   -3.103188616864266
  -2.254285714285714   -2.745714285714286   -2.396081835677720
  -1.254285714285714   -2.745714285714286   -2.396081835677720
  -0.254285714285714   -2.745714285714286   -2.396081835677720
   0.745714285714286   -2.745714285714286   -2.396081835677720
   1.745714285714286   -2.745714285714286   -2.396081835677720
   2.745714285714286   -2.745714285714286   -2.396081835677720
  -2.254285714285714   -1.745714285714286   -2.396081835677720
  -1.254285714285714   -1.745714285714286   -2.396081835677720
  -0.254285714285714   -1.745714285714286   -2.396081835677720
   0.745714285714286   -1.745714285714286   -2.396081835677720
   1.745714285714286   -1.745714285714286   -2.396081835677720
   2.745714285714286   -1.745714285714286   -2.396081835677720
