# typeid, x, y, z
0  -5.96761894  -7.92783499 -19.73813057
0  -3.08389592  -7.92783499 -19.73813057
0  -0.20017317  -7.92783499 -19.73813057
0   2.68354964  -7.92783499 -19.73813057
0   5.56727266  -7.92783499 -19.73813057
0  -5.96761894  -5.04411221 -19.73813057
0  -3.08389592  -5.04411221 -19.73813057
0  -0.20017317  -5.04411221 -19.73813057
0   2.68354964  -5.04411221 -19.73813057
0   5.56727266  -5.04411221 -19.73813057
0  -5.96761894  -2.16038918 -19.73813057
0  -3.08389592  -2.16038918 -19.73813057
0  -0.20017317  -2.16038918 -19.73813057
0   2.68354964  -2.16038918 -19.73813057
0   5.56727266  -2.16038918 -19.73813057
0  -5.96761894   0.72333366 -19.73813057
0  -3.08389592   0.72333366 -19.73813057
0  -0.20017317   0.72333366 -19.73813057
0   2.68354964   0.72333366 -19.73813057
0   5.56727266   0.72333366 -19.73813057
0  -5.96761894   3.60705662 -19.73813057
0  -3.08389592   3.60705662 -19.73813057
0  -0.20017317   3.60705662 -19.73813057
0   2.68354964   3.60705662 -19.73813057
0   5.56727266   3.60705662 -19.73813057
0  -5.96761894   6.49077940 -19.73813057
0  -3.08389592   6.49077940 -19.73813057
0  -0.20017317   6.49077940 -19.73813057
0   2.68354964   6.49077940 -19.73813057
0   5.56727266   6.49077940 -19.73813057
0  -7.40948057  -9.36969662 -17.69902992
0  -4.52575731  -9.36969662 -17.69902992
0  -1.64203465  -9.36969662 -17.69902992
0   1.24168825  -9.36969662 -17.69902992
0   4.12541103  -9.36969662 -17.69902992
0   7.00913382  -9.36969662 -17.69902992
0  -7.40948057  -6.48597336 -17.69902992
0   7.00913382  -6.48597336 -17.69902992
0  -7.40948057  -3.60225058 -17.69902992
0   7.00913382  -3.60225058 -17.69902992
0  -7.40948057  -0.71852779 -17.69902992
0   7.00913382  -0.71852779 -17.69902992
0  -7.40948057   2.16519499 -17.69902992
0   7.00913382   2.16519499 -17.69902992
0  -7.40948057   5.04891777 -17.69902992
0   7.00913382   5.04891777 -17.69902992
0  -7.40948057   7.93264103 -17.69902992
0  -4.52575731   7.93264103 -17.69902992
0  -1.64203465   7.93264103 -17.69902992
0   1.24168825   7.93264103 -17.69902992
0   4.12541103   7.93264103 -17.69902992
0   7.00913382   7.93264103 -17.69902992
0  -8.85134220 -10.81155777 -15.65993023
0  -5.96761894 -10.81155777 -15.65993023
0  -3.08389592 -10.81155777 -15.65993023
0  -0.20017317 -10.81155777 -15.65993023
0   2.68354964 -10.81155777 -15.65993023
0   5.56727266 -10.81155777 -15.65993023
0   8.45099545 -10.81155777 -15.65993023
0  -8.85134220  -7.92783499 -15.65993023
0   8.45099545  -7.92783499 -15.65993023
0  -8.85134220  -5.04411221 -15.65993023
0   8.45099545  -5.04411221 -15.65993023
