# typeid, x, y, z
0  -4.32543421  -4.32587099 -16.31279945
0  -1.44171119  -4.32587099 -16.31279945
0   1.44201171  -4.32587099 -16.31279945
0   4.32573462  -4.32587099 -16.31279945
0  -4.32543421  -1.44214809 -16.31279945
0  -1.44171119  -1.44214809 -16.31279945
0   1.44201171  -1.44214809 -16.31279945
0   4.32573462  -1.44214809 -16.31279945
0  -4.32543421   1.44157469 -16.31279945
0  -1.44171119   1.44157469 -16.31279945
0   1.44201171   1.44157469 -16.31279945
0   4.32573462   1.44157469 -16.31279945
0  -4.32543421   4.32529783 -16.31279945
0  -1.44171119   4.32529783 -16.31279945
0   1.44201171   4.32529783 -16.31279945
0   4.32573462   4.32529783 -16.31279945
0  -5.76729536  -5.76773262 -14.27369976
0  -2.88357258  -5.76773262 -14.27369976
0   0.00015025  -5.76773262 -14.27369976
0   2.88387322  -5.76773262 -14.27369976
0   5.76759577  -5.76773262 -14.27369976
0  -5.76729536  -2.88400960 -14.27369976
0   5.76759577  -2.88400960 -14.27369976
0  -5.76729536  -0.00028669 -14.27369976
0   5.76759577  -0.00028669 -14.27369976
0  -5.76729536   2.88343620 -14.27369976
0   5.76759577   2.88343620 -14.27369976
0  -5.76729536   5.76715899 -14.27369976
0  -2.88357258   5.76715899 -14.27369976
0   0.00015025   5.76715899 -14.27369976
0   2.88387322   5.76715899 -14.27369976
0   5.76759577   5.76715899 -14.27369976
0  -7.20915699  -7.20959377 -12.23460007
0  -4.32543421  -7.20959377 -12.23460007
0  -1.44171119  -7.20959377 -12.23460007
0   1.44201171  -7.20959377 -12.23460007
0   4.32573462  -7.20959377 -12.23460007
0   7.20945740  -7.20959377 -12.23460007
0  -7.20915699  -4.32587099 -12.23460007
0   7.20945740  -4.32587099 -12.23460007
0  -7.20915699  -1.44214809 -12.23460007
0   7.20945740  -1.44214809 -12.23460007
0  -7.20915699   1.44157469 -12.23460007
0   7.20945740   1.44157469 -12.23460007
0  -7.20915699   4.32529783 -12.23460007
0   7.20945740   4.32529783 -12.23460007
0  -7.20915699   7.20902061 -12.23460007
0  -4.32543421   7.20902061 -12.23460007
0  -1.44171119   7.20902061 -12.23460007
0   1.44201171   7.20902061 -12.23460007
0   4.32573462   7.20902061 -12.23460007
0   7.20945740   7.20902061 -12.23460007
0  -8.65101814  -8.65145493 -10.19550037
