# typeid, x, y, z
0  -2.88365388  -2.47708297 -11.94700336
0   0.00006910  -2.47708297 -11.94700336
0   2.88379192  -2.47708297 -11.94700336
0  -2.88365388   0.40663978 -11.94700336
0   0.00006910   0.40663978 -11.94700336
0   2.88379192   0.40663978 -11.94700336
0  -2.88365388   3.29036260 -11.94700336
0   0.00006910   3.29036260 -11.94700336
0   2.88379192   3.29036260 -11.94700336
0  -4.32551527  -3.91894460  -9.90790272
0  -1.44179237  -3.91894460  -9.90790272
0   1.44193053  -3.91894460  -9.90790272
0   4.32565355  -3.91894460  -9.90790272
0  -4.32551527  -1.03522170  -9.90790272
0   4.32565355  -1.03522170  -9.90790272
0  -4.32551527   1.84850121  -9.90790272
0   4.32565355   1.84850121  -9.90790272
0  -4.32551527   4.73222399  -9.90790272
0  -1.44179237   4.73222399  -9.90790272
0   1.44193053   4.73222399  -9.90790272
0   4.32565355   4.73222399  -9.90790272
0  -5.76737642  -5.36080599  -7.86880302
0  -2.88365388  -5.36080599  -7.86880302
0   0.00006910  -5.36080599  -7.86880302
0   2.88379192  -5.36080599  -7.86880302
0   5.76751471  -5.36080599  -7.86880302
0  -5.76737642  -2.47708297  -7.86880302
0   5.76751471  -2.47708297  -7.86880302
0  -5.76737642   0.40663978  -7.86880302
0   5.76751471   0.40663978  -7.86880302
0  -5.76737642   3.29036260  -7.86880302
0   5.76751471   3.29036260  -7.86880302
0  -5.76737642   6.17408562  -7.86880302
0  -2.88365388   6.17408562  -7.86880302
0   0.00006910   6.17408562  -7.86880302
0   2.88379192   6.17408562  -7.86880302
0   5.76751471   6.17408562  -7.86880302
0  -7.20923805  -6.80266762  -5.82970285
0  -4.32551527  -6.80266762  -5.82970285
0  -1.44179237  -6.80266762  -5.82970285
0   1.44193053  -6.80266762  -5.82970285
0   4.32565355  -6.80266762  -5.82970285
0   7.20937634  -6.80266762  -5.82970285
0  -7.20923805  -3.91894460  -5.82970285
0   7.20937634  -3.91894460  -5.82970285
0  -7.20923805  -1.03522170  -5.82970285
0   7.20937634  -1.03522170  -5.82970285
0  -7.20923805   1.84850121  -5.82970285
0   7.20937634   1.84850121  -5.82970285
0  -7.20923805   4.73222399  -5.82970285
0   7.20937634   4.73222399  -5.82970285
0  -7.20923805   7.61594677  -5.82970285
0  -4.32551527   7.61594677  -5.82970285
0  -1.44179237   7.61594677  -5.82970285
0   1.44193053   7.61594677  -5.82970285
0   4.32565355   7.61594677  -5.82970285
0   7.20937634   7.61594677  -5.82970285
0  -8.65109921  -8.24452877  -3.79060292
0  -5.76737642  -8.24452877  -3.79060292
0  -2.88365388  -8.24452877  -3.79060292
0   0.00006910  -8.24452877  -3.79060292
0   2.88379192  -8.24452877  -3.79060292
0   5.76751471  -8.24452877  -3.79060292
0   8.65123749  -8.24452877  -3.79060292
0  -8.65109921  -5.36080599  -3.79060292
0   8.65123749  -5.36080599  -3.79060292
0  -8.65109921  -2.47708297  -3.79060292
0   8.65123749  -2.47708297  -3.79060292
0  -8.65109921   0.40663978  -3.79060292
0   8.65123749   0.40663978  -3.79060292
0  -8.65109921   3.29036260  -3.79060292
0   8.65123749   3.29036260  -3.79060292
0  -8.65109921   6.17408562  -3.79060292
0   8.65123749   6.17408562  -3.79060292
0  -5.76737642   9.05780888  -3.79060292
0  -2.88365388   9.05780888  -3.79060292
0   0.00006910   9.05780888  -3.79060292
0   2.88379192   9.05780888  -3.79060292
0   5.76751471   9.05780888  -3.79060292
0  -7.20923805  -9.68638992  -1.75150299
0  -4.32551527  -9.68638992  -1.75150299
0  -1.44179237  -9.68638992  -1.75150299
0   1.44193053  -9.68638992  -1.75150299
0   4.32565355  -9.68638992  -1.75150299
0   7.20937634  -9.68638992  -1.75150299
0 -10.09296131  -6.80266762  -1.75150299
0  10.09309959  -6.80266762  -1.75150299
0 -10.09296131  -3.91894460  -1.75150299
0  10.09309959  -3.91894460  -1.75150299
0 -10.09296131  -1.03522170  -1.75150299
0  10.09309959  -1.03522170  -1.75150299
0 -10.09296131   1.84850121  -1.75150299
0  10.09309959   1.84850121  -1.75150299
0 -10.09296131   4.73222399  -1.75150299
0  10.09309959   4.73222399  -1.75150299
0  -7.20923805   7.61594677  -1.75150299
0   7.20937634   7.61594677  -1.75150299
0  -4.32551527  10.49967003  -1.75150299
0  -1.44179237  10.49967003  -1.75150299
0   1.44193053  10.49967003  -1.75150299
0   4.32565355  10.49967003  -1.75150299
0  -5.76737642 -11.12825203   0.28759703
0  -2.88365388 -11.12825203   0.28759703
0   0.00006910 -11.12825203   0.28759703
0   2.88379192 -11.12825203   0.28759703
0   5.76751471 -11.12825203   0.28759703
0  -8.65109921  -8.24452877   0.28759703
0   8.65123749  -8.24452877   0.28759703
0 -11.53482246  -5.36080599   0.28759703
0  11.53496075  -5.36080599   0.28759703
0 -11.53482246  -2.47708297   0.28759703
0  11.53496075  -2.47708297   0.28759703
0 -11.53482246   0.40663978   0.28759703
0  11.53496075   0.40663978   0.28759703
0 -11.53482246   3.29036260   0.28759703
0  11.53496075   3.29036260   0.28759703
0  -8.65109921   6.17408562   0.28759703
0   8.65123749   6.17408562   0.28759703
0  -5.76737642   9.05780888   0.28759703
0   5.76751471   9.05780888   0.28759703
0  -2.88365388  11.94153118   0.28759703
0   0.00006910  11.94153118   0.28759703
0   2.88379192  11.94153118   0.28759703
0  -7.20923805  -9.68638992   2.32669711
0  -4.32551527  -9.68638992   2.32669711
0  -1.44179237  -9.68638992   2.32669711
0   1.44193053  -9.68638992   2.32669711
0   4.32565355  -9.68638992   2.32669711
0   7.20937634  -9.68638992   2.32669711
0 -10.09296131  -6.80266762   2.32669711
0  10.09309959  -6.80266762   2.32669711
0 -10.09296131  -3.91894460   2.32669711
0  10.09309959  -3.91894460   2.32669711
0 -10.09296131  -1.03522170   2.32669711
0  10.09309959  -1.03522170   2.32669711
0 -10.09296131   1.84850121   2.32669711
0  10.09309959   1.84850121   2.32669711
0 -10.09296131   4.73222399   2.32669711
0  10.09309959   4.73222399   2.32669711
0  -7.20923805   7.61594677   2.32669711
0   7.20937634   7.61594677   2.32669711
0  -4.32551527  10.49967003   2.32669711
0  -1.44179237  10.49967003   2.32669711
0   1.44193053  10.49967003   2.32669711
0   4.32565355  10.49967003   2.32669711
0  -8.65109921  -8.24452877   4.36579704
0  -5.76737642  -8.24452877   4.36579704
0  -2.88365388  -8.24452877   4.36579704
0   0.00006910  -8.24452877   4.36579704
0   2.88379192  -8.24452877   4.36579704
0   5.76751471  -8.24452877   4.36579704
0   8.65123749  -8.24452877   4.36579704
0  -8.65109921  -5.36080599   4.36579704
0   8.65123749  -5.36080599   4.36579704
0  -8.65109921  -2.47708297   4.36579704
0   8.65123749  -2.47708297   4.36579704
0  -8.65109921   0.40663978   4.36579704
0   8.65123749   0.40663978   4.36579704
0  -8.65109921   3.29036260   4.36579704
0   8.65123749   3.29036260   4.36579704
0  -8.65109921   6.17408562   4.36579704
0   8.65123749   6.17408562   4.36579704
0  -5.76737642   9.05780888   4.36579704
0  -2.88365388   9.05780888   4.36579704
0   0.00006910   9.05780888   4.36579704
0   2.88379192   9.05780888   4.36579704
0   5.76751471   9.05780888   4.36579704
0  -7.20923805  -6.80266762   6.40489721
0  -4.32551527  -6.80266762   6.40489721
0  -1.44179237  -6.80266762   6.40489721
0   1.44193053  -6.80266762   6.40489721
0   4.32565355  -6.80266762   6.40489721
0   7.20937634  -6.80266762   6.40489721
0  -7.20923805  -3.91894460   6.40489721
0   7.20937634  -3.91894460   6.40489721
0  -7.20923805  -1.03522170   6.40489721
0   7.20937634  -1.03522170   6.40489721
0  -7.20923805   1.84850121   6.40489721
0   7.20937634   1.84850121   6.40489721
0  -7.20923805   4.73222399   6.40489721
0   7.20937634   4.73222399   6.40489721
0  -7.20923805   7.61594677   6.40489721
0  -4.32551527   7.61594677   6.40489721
0  -1.44179237   7.61594677   6.40489721
0   1.44193053   7.61594677   6.40489721
0   4.32565355   7.61594677   6.40489721
0   7.20937634   7.61594677   6.40489721
0  -5.76737642  -5.36080599   8.44399738
0  -2.88365388  -5.36080599   8.44399738
0   0.00006910  -5.36080599   8.44399738
0   2.88379192  -5.36080599   8.44399738
0   5.76751471  -5.36080599   8.44399738
0  -5.76737642  -2.47708297   8.44399738
0   5.76751471  -2.47708297   8.44399738
0  -5.76737642   0.40663978   8.44399738
0   5.76751471   0.40663978   8.44399738
0  -5.76737642   3.29036260   8.44399738
0   5.76751471   3.29036260   8.44399738
0  -5.76737642   6.17408562   8.44399738
0  -2.88365388   6.17408562   8.44399738
0   0.00006910   6.17408562   8.44399738
0   2.88379192   6.17408562   8.44399738
0   5.76751471   6.17408562   8.44399738
0  -4.32551527  -3.91894460  10.48309708
0  -1.44179237  -3.91894460  10.48309708
0   1.44193053  -3.91894460  10.48309708
0   4.32565355  -3.91894460  10.48309708
0  -4.32551527  -1.03522170  10.48309708
0  -1.44179237  -1.03522170  10.48309708
0   1.44193053  -1.03522170  10.48309708
0   4.32565355  -1.03522170  10.48309708
0  -4.32551527   1.84850121  10.48309708
0  -1.44179237   1.84850121  10.48309708
0   1.44193053   1.84850121  10.48309708
0   4.32565355   1.84850121  10.48309708
0  -4.32551527   4.73222399  10.48309708
0  -1.44179237   4.73222399  10.48309708
0   1.44193053   4.73222399  10.48309708
0   4.32565355   4.73222399  10.48309708
1   9.18772125   9.56548405  -5.30778790
1  10.13261318   7.88109112  -1.79180014
1   7.27469158  10.50531197  -1.82997000
1   5.25324392  13.59089756   0.40158132
1  10.33573723   7.47651672   2.31613374
1   7.46408463  10.53751564   2.18268490
1  13.22196579   5.39031458  -0.89670050
1   9.20180702   9.43180561   5.33072042
1 -10.02445602  -9.92408371  -1.78291309
1  -8.31540108 -12.71675396   0.37873328
1 -13.08450699  -7.43010902  -0.99128133
1 -10.05048943  -9.83045578   2.35315752
1  -8.56837082   9.27985096  -3.91067743
1  -5.87364244  12.17487431   0.13997075
1  -8.73678493   9.25033855   0.25807136
1 -11.47287273   6.26840878   0.24953943
1  -8.68213081   9.04154682   4.28702259
1  10.82717514  -9.91594028  -2.78683376
1   8.68489456 -11.15685558   0.35705298
1  11.90328026  -8.24575996   0.58592653
1  10.44107819 -10.71334648   3.71417952
1  -2.84988618   3.35030723  12.68063927
1   2.81221867  -2.32567930  12.69529438
1   2.82964063   3.10286570  12.76523495
1  -0.09349915   0.37459171  12.74667358
1  -2.85247993  -2.56308746  12.74628353
1  -3.07906413   2.26133490 -14.75189304
1   1.50814247   1.85814369 -14.12195587
1  -1.29200125  -1.08058310 -13.99092293
1  -2.58897495  14.13689899   2.15940499
1   1.47089076  13.46652412   2.35148191
1   4.82398081  12.09246445   4.61501980
1  -1.86628199  11.55875587   5.14865971
1   5.67739487   9.90508461   7.68405533
1  -1.16566539   8.69546413   9.12916565
1   1.50279415  10.52861118   6.48003197
1  -5.72812843   9.83756733   7.56120682
1   3.87263465   7.65076399  10.68703079
1  -4.56708622   7.57185602  10.74982929
1  -0.07918698   6.47976637  12.40628242
1 -13.84657669  -3.94994640   1.54020202
1 -12.69601250  -0.17008287   2.98439980
1 -12.86155796  -7.25582933   3.61849093
1 -10.36860371  -7.70969248   6.60126495
1 -11.28344917   6.87141037   6.26081371
1 -11.57657146   3.31160617   4.42137766
1  -8.46205997   7.13454580   9.04996395
1 -11.28670502  -3.98690510   4.95576811
1  -8.56275558  -4.51263714   8.72059345
1 -10.02505493  -0.53583109   6.76033688
1  -9.32836533   3.16340184   8.02909851
1  -6.88982296   3.64543843  11.15334511
1  -6.72368050  -4.35024118  12.46428776
1  -7.47810221  -1.04602396  10.28525448
1  12.85212135   3.68318892   2.85334921
1  12.95627022  -4.38113642   2.57732749
1  12.91303253  -0.53452694   2.70473146
1  11.05564404  -2.85724568   5.91883612
1  10.89849377   5.29719448   5.89372396
1  10.78606319   1.46933806   5.65060616
1  11.14461231  -6.88012791   5.14250517
1   8.63645172   3.29881501   8.63820934
1   8.49305153   7.06067371   9.01794147
1   8.45073700  -0.87990111   8.95943069
1   9.04195499  -5.44274807   8.25268078
1   6.58410454   0.69077611  11.99800968
1   6.81469297   4.57150173  11.84549332
1   7.06805086  -3.79039598  11.05197620
1   1.70497715 -12.50241184   2.53721857
1  -5.22484493 -12.63024044   2.63163376
1   5.55882454 -12.22209072   2.90499568
1  -7.27986288 -10.58021355   5.20040464
1  -2.22471642 -11.25930214   4.69631672
1   7.43605852 -10.13725758   6.13247395
1   1.46737552  -9.90705872   6.13535643
1  -2.18172026  -9.12357426   7.87658405
1   5.19193840  -8.19031239   8.81414318
1  -5.99192429  -8.30047512   8.61128712
1   1.30085087  -7.58523369   9.62011433
1   3.96182346  -6.29036665  12.21314812
1  -3.43599105  -6.71917725  10.95074844
1  -1.25794089   5.59837341 -13.17037296
1   2.57667589   6.13552618 -12.10946465
1  -3.06679392   7.37674236 -10.36800766
1   1.40259206   8.44023037  -8.82886219
1  -2.70106602  10.20765972  -6.46405602
1  -6.04291248   9.10510445  -8.05776882
1   5.84493589   9.23371506  -7.83332920
1  -5.61640692  12.02668285  -4.04490805
1   4.53088140  11.58503532  -4.55216217
1   1.19190896  11.01986504  -5.59912395
1   1.54588485  13.42385483  -1.98225212
1  -2.42089152  13.11280537  -2.30412006
1  -6.00156355   0.76908809 -11.77275944
1  -4.93751049  -2.67472315 -14.09881592
1  -6.96943855  -2.82921529 -10.55884552
1  -7.84236240   4.89575768  -9.38743019
1  -8.64379215   0.48608357  -8.02855015
1  -8.76569939  -6.05621719  -8.27167797
1  -9.63121510   8.10088444  -7.54495096
1  -9.79440880  -2.81905627  -6.39707851
1  -9.94491863   3.90788889  -6.24564695
1 -12.82914066  -3.74077821  -2.12954736
1 -11.56350040  -0.11010965  -4.10416794
1 -10.95454693  -6.84840202  -4.82026386
1 -12.37383175   3.30564332  -2.52065039
1 -14.25201511  -0.22862443  -0.75648582
1   6.77150631  -2.51441050 -10.70501518
